time_s,altitude_km,velocity_ms,mach,heat_flux_Wm2
1.173072205397753009e+02,3.752938234558640573e+01,5.217931705190800130e+03,1.665854054515093807e+01,9.529774687566965586e+05
1.173572213836160074e+02,3.750437609402350603e+01,5.211109463291097200e+03,1.663914639132632800e+01,9.505024820242790738e+05
1.174072876871931044e+02,3.747936984246062764e+01,5.204272452339042502e+03,1.661969985068480682e+01,9.480192908190259477e+05
1.174574197643954534e+02,3.745436359089772793e+01,5.197420671604257222e+03,1.660020089728847736e+01,9.455279378704979317e+05
1.175076179309183431e+02,3.742935733933483533e+01,5.190554120598566442e+03,1.658064950595117892e+01,9.430284663746057777e+05
1.175578825042761650e+02,3.740435108777194984e+01,5.183672799077592572e+03,1.656104565224411829e+01,9.405209199937416706e+05
1.176082138038152038e+02,3.737934483620905723e+01,5.176776707042370617e+03,1.654138931250155409e+01,9.380053428568767849e+05
1.176586121507262845e+02,3.735433858464615753e+01,5.169865844740980720e+03,1.652168046382656286e+01,9.354817795596303185e+05
1.177090778680578040e+02,3.732933233308327914e+01,5.162940212670169785e+03,1.650191908409674824e+01,9.329502751642968506e+05
1.177596112807288335e+02,3.730432608152038654e+01,5.155999811576957654e+03,1.648210515196994308e+01,9.304108751998310909e+05
1.178102127155421073e+02,3.727931982995748683e+01,5.149044642460295108e+03,1.646223864689004301e+01,9.278636256618124899e+05
1.178608825011973238e+02,3.725431357839460844e+01,5.142074706572691866e+03,1.644231954909277960e+01,9.253085730123644462e+05
1.179116209683046321e+02,3.722930732683170874e+01,5.135090005421829119e+03,1.642234783961143663e+01,9.227457641800213605e+05
1.179624284493978763e+02,3.720430107526883035e+01,5.128090540772239365e+03,1.640232350028277253e+01,9.201752465595939429e+05
1.180133052789484367e+02,3.717929482370593064e+01,5.121076314646913488e+03,1.638224651375276153e+01,9.175970680119583849e+05
1.180642517933787161e+02,3.715428857214303804e+01,5.114047329328972410e+03,1.636211686348248406e+01,9.150112768638326088e+05
1.181152683310760381e+02,3.712928232058015254e+01,5.107003587363314182e+03,1.634193453375398164e+01,9.124179219075052533e+05
1.181663552324066586e+02,3.710427606901725994e+01,5.099945091558241074e+03,1.632169950967606908e+01,9.098170524005185580e+05
1.182175128397296504e+02,3.707926981745436024e+01,5.092871844987150325e+03,1.630141177719031731e+01,9.072087180653332034e+05
1.182687414974111419e+02,3.705426356589148185e+01,5.085783850990180326e+03,1.628107132307689753e+01,9.045929690889312187e+05
1.183200415518387274e+02,3.702925731432858214e+01,5.078681113175854989e+03,1.626067813496048942e+01,9.019698561223911820e+05
1.183714133514356206e+02,3.700425106276570375e+01,5.071563635422781772e+03,1.624023220131626388e+01,8.993394302804188337e+05
1.184228572466754343e+02,3.697924481120280404e+01,5.064431421881277856e+03,1.621973351147574505e+01,8.967017431408393895e+05
1.184743735900966328e+02,3.695423855963991144e+01,5.057284476975079997e+03,1.619918205563286762e+01,8.940568467440527165e+05
1.185259627363173820e+02,3.692923230807702595e+01,5.050122805402997983e+03,1.617857782484989571e+01,8.914047935924406629e+05
1.185776250420505420e+02,3.690422605651413335e+01,5.042946412140575376e+03,1.615792081106337008e+01,8.887456366497291019e+05
1.186293608661185175e+02,3.687921980495123364e+01,5.035755302441799358e+03,1.613721100709021172e+01,8.860794293403294869e+05
1.186811705694684917e+02,3.685421355338835525e+01,5.028549481840758745e+03,1.611644840663364775e+01,8.834062255486137001e+05
1.187330545151878027e+02,3.682920730182546265e+01,5.021328956153324725e+03,1.609563300428926524e+01,8.807260796181585174e+05
1.187850130685191914e+02,3.680420105026256294e+01,5.014093731478847985e+03,1.607476479555106152e+01,8.780390463509480469e+05
1.188370465968763909e+02,3.677919479869968455e+01,5.006843814201845817e+03,1.605384377681749442e+01,8.753451810065332102e+05
1.188891554698599435e+02,3.675418854713678485e+01,4.999579210993663764e+03,1.603286994539748633e+01,8.726445393011354608e+05
1.189413400592727612e+02,3.672918229557390646e+01,4.992299928814210944e+03,1.601184329951662733e+01,8.699371774067371152e+05
1.189936007391363404e+02,3.670417604401100675e+01,4.985005974913608952e+03,1.599076383832312054e+01,8.672231519500883296e+05
1.190459378857066071e+02,3.667916979244811415e+01,4.977697356833924459e+03,1.596963156189399591e+01,8.645025200117058121e+05
1.190983518774902592e+02,3.665416354088522866e+01,4.970374082410840856e+03,1.594844647124115333e+01,8.617753391248020343e+05
1.191508430952611661e+02,3.662915728932233606e+01,4.963036159775356282e+03,1.592720856831748577e+01,8.590416672741813818e+05
1.192034119220767536e+02,3.660415103775943635e+01,4.955683597355504389e+03,1.590591785602306807e+01,8.563015628950945102e+05
1.192560587432946733e+02,3.657914478619655796e+01,4.948316403878046003e+03,1.588457433821127651e+01,8.535550848720441572e+05
1.193087839465897275e+02,3.655413853463365825e+01,4.940934588370151687e+03,1.586317801969487107e+01,8.508022925375263439e+05
1.193615879219705818e+02,3.652913228307076565e+01,4.933538160161140695e+03,1.584172890625228192e+01,8.480432456707686651e+05
1.194144710617969594e+02,3.650412603150788016e+01,4.926127128884172635e+03,1.582022700463371834e+01,8.452780044963815017e+05
1.194674337607969363e+02,3.647911977994498756e+01,4.918701504477941853e+03,1.579867232256733800e+01,8.425066296829812927e+05
1.195204764160841222e+02,3.645411352838210917e+01,4.911261297188412755e+03,1.577706486876549974e+01,8.397291823417703854e+05
1.195735994271754095e+02,3.642910727681920946e+01,4.903806517570497817e+03,1.575540465293089021e+01,8.369457240250562318e+05
1.196268031960084386e+02,3.640410102525631686e+01,4.896337176489799276e+03,1.573369168576281751e+01,8.341563167247414822e+05
1.196800881269595465e+02,3.637909477369343136e+01,4.888853285124309878e+03,1.571192597896341603e+01,8.313610228707565693e+05
1.197334546268617999e+02,3.635408852213053876e+01,4.881354854966109997e+03,1.569010754524380857e+01,8.285599053294322221e+05
1.197869031050230006e+02,3.632908227056763906e+01,4.873841897823102045e+03,1.566823639833041959e+01,8.257530274018560303e+05
1.198404339732440462e+02,3.630407601900476067e+01,4.866314425820723045e+03,1.564631255297122614e+01,8.229404528221536893e+05
1.198940476458374889e+02,3.627906976744186096e+01,4.858772451403639934e+03,1.562433602494193252e+01,8.201222457557258895e+05
1.199477445396459672e+02,3.625406351587898257e+01,4.851215987337498518e+03,1.560230683105236160e+01,8.172984707974590128e+05
1.200015250740612061e+02,3.622905726431608286e+01,4.843645046710595125e+03,1.558022498915255660e+01,8.144691929698452586e+05
1.200553896710427466e+02,3.620405101275319026e+01,4.836059642935639204e+03,1.555809051813923638e+01,8.116344777211039327e+05
1.201093387551372160e+02,3.617904476119030477e+01,4.828459789751442258e+03,1.553590343796195761e+01,8.087943909232110018e+05
1.201633727534976259e+02,3.615403850962741217e+01,4.820845501224630425e+03,1.551366376962943150e+01,8.059489988699016394e+05
1.202174920959026991e+02,3.612903225806451246e+01,4.813216791751387973e+03,1.549137153521586185e+01,8.030983682746227132e+05
1.202716972147765659e+02,3.610402600650163407e+01,4.805573676059148056e+03,1.546902675786719250e+01,8.002425662684240378e+05
1.203259885452086593e+02,3.607901975493873437e+01,4.797916169208312567e+03,1.544662946180742225e+01,7.973816603978077183e+05
1.203803665249735246e+02,3.605401350337584176e+01,4.790244286593990182e+03,1.542417967234496778e+01,7.945157186225322075e+05
1.204348315945510279e+02,3.602900725181296337e+01,4.782558043947692568e+03,1.540167741587893957e+01,7.916448093133555958e+05
1.204893841971468049e+02,3.600400100025006367e+01,4.774857457339039684e+03,1.537912271990542656e+01,7.887690012497273274e+05
1.205440247787125543e+02,3.597899474868718528e+01,4.767142543177513289e+03,1.535651561302391954e+01,7.858883636174481362e+05
1.205987537879669844e+02,3.595398849712428557e+01,4.759413318214125866e+03,1.533385612494353900e+01,7.830029660062494222e+05
1.206535716764164476e+02,3.592898224556139297e+01,4.751669799543174122e+03,1.531114428648945136e+01,7.801128784073528368e+05
1.207084788983761143e+02,3.590397599399850748e+01,4.743912004603933383e+03,1.528838012960917858e+01,7.772181712109574582e+05
1.207634759109913460e+02,3.587896974243561488e+01,4.736139951182351979e+03,1.526556368737885627e+01,7.743189152036705054e+05
1.208185631742588981e+02,3.585396349087271517e+01,4.728353657412802022e+03,1.524269499400973338e+01,7.714151815659195418e+05
1.208737411510486766e+02,3.582895723930983678e+01,4.720553141779763791e+03,1.521977408485439831e+01,7.685070418692741077e+05
1.209290103071256652e+02,3.580395098774693707e+01,4.712738423119531035e+03,1.519680099641314719e+01,7.655945680737388320e+05
1.209843711111717113e+02,3.577894473618405868e+01,4.704909520621934462e+03,1.517377576634035208e+01,7.626778325249850750e+05
1.210398240348080066e+02,3.575393848462115898e+01,4.697066453832029765e+03,1.515069843345079192e+01,7.597569079515370540e+05
1.210953695526172993e+02,3.572893223305826638e+01,4.689209242651821114e+03,1.512756903772603145e+01,7.568318674619016238e+05
1.211510081421665745e+02,3.570392598149538088e+01,4.681337907341957361e+03,1.510438762032075566e+01,7.539027845416463679e+05
1.212067402840300190e+02,3.567891972993248828e+01,4.673452468523407333e+03,1.508115422356906166e+01,7.509697330504172714e+05
1.212625664618118577e+02,3.565391347836958857e+01,4.665552947179203329e+03,1.505786889099092285e+01,7.480327872189274058e+05
1.213184871621696459e+02,3.562890722680671018e+01,4.657639364656108228e+03,1.503453166729846124e+01,7.450920216458637733e+05
1.213745028748378587e+02,3.560390097524381758e+01,4.649711742666305327e+03,1.501114259840227660e+01,7.421475112947564339e+05
1.214306140926513535e+02,3.557889472368091788e+01,4.641770103289116378e+03,1.498770173141788042e+01,7.391993314908018801e+05
1.214868213115693436e+02,3.555388847211803949e+01,4.633814468972675968e+03,1.496420911467197890e+01,7.362475579176172614e+05
1.215431250306995992e+02,3.552888222055513978e+01,4.625844862535603170e+03,1.494066479770877542e+01,7.332922666139444336e+05
1.215995257523224922e+02,3.550387596899226139e+01,4.617861307168724124e+03,1.491706883129643479e+01,7.303335339703193167e+05
1.216560239819158511e+02,3.547886971742936169e+01,4.609863826436713680e+03,1.489342126743328798e+01,7.273714367256598780e+05
1.217126202281794605e+02,3.545386346586646908e+01,4.601852444279801603e+03,1.486972215935425012e+01,7.244060519638241967e+05
1.217693150030601430e+02,3.542885721430358359e+01,4.593827185015446958e+03,1.484597156153714970e+01,7.214374571101071779e+05
1.218261088217770833e+02,3.540385096274069099e+01,4.585788073339986113e+03,1.482216952970897594e+01,7.184657299276724225e+05
1.218830022028470665e+02,3.537884471117779128e+01,4.577735134330333494e+03,1.479831612085229686e+01,7.154909485139526660e+05
1.219399956681102708e+02,3.535383845961491289e+01,4.569668393445636866e+03,1.477441139321154573e+01,7.125131912969857221e+05
1.219970897427562448e+02,3.532883220805201319e+01,4.561587876528915331e+03,1.475045540629924368e+01,7.095325370316797635e+05
1.220542849553498996e+02,3.530382595648912059e+01,4.553493609808763722e+03,1.472644822090246919e+01,7.065490647960701026e+05
1.221115818378579974e+02,3.527881970492623509e+01,4.545385619900973325e+03,1.470238989908902205e+01,7.035628539874716662e+05
1.221689809256758537e+02,3.525381345336334249e+01,4.537263933810187154e+03,1.467828050421374897e+01,7.005739843186085345e+05
1.222264827576540256e+02,3.522880720180045699e+01,4.529128578931569791e+03,1.465412010092489403e+01,6.975825358136922587e+05
1.222840878761256818e+02,3.520380095023756439e+01,4.520979583052409907e+03,1.462990875517023603e+01,6.945885888044156600e+05
1.223417968269337734e+02,3.517879469867467179e+01,4.512816974353799196e+03,1.460564653420350822e+01,6.915922239259396447e+05
1.223996101594587316e+02,3.515378844711178630e+01,4.504640781412253091e+03,1.458133350659060135e+01,6.885935221127882833e+05
1.224575284266464905e+02,3.512878219554889370e+01,4.496451033201311475e+03,1.455696974221572759e+01,6.855925645946997683e+05
1.225155521850364408e+02,3.510377594398599399e+01,4.488247759093213972e+03,1.453255531228781727e+01,6.825894328924451256e+05
1.225736819947899221e+02,3.507876969242311560e+01,4.480030988860482466e+03,1.450809028934664724e+01,6.795842088135634549e+05
1.226319184197189998e+02,3.505376344086021589e+01,4.471800752677540913e+03,1.448357474726905991e+01,6.765769744480606169e+05
1.226902620273151996e+02,3.502875718929733750e+01,4.463557081122345153e+03,1.445900876127526402e+01,6.735678121640618192e+05
1.227487133887789383e+02,3.500375093773443780e+01,4.455300005177949970e+03,1.443439240793488310e+01,6.705568046033838764e+05
1.228072730790488407e+02,3.497874468617154520e+01,4.447029556234147094e+03,1.440972576517330062e+01,6.675440346770924516e+05
1.228659416768315680e+02,3.495373843460865970e+01,4.438745766089042263e+03,1.438500891227776002e+01,6.645295855609782739e+05
1.229247197646319449e+02,3.492873218304576710e+01,4.430448666950620463e+03,1.436024192990347359e+01,6.615135406909799203e+05
1.229836079287831154e+02,3.490372593148286740e+01,4.422138291438366650e+03,1.433542490007988590e+01,6.584959837585806381e+05
1.230426067594772377e+02,3.487871967991998901e+01,4.413814672584811888e+03,1.431055790621672408e+01,6.554769987061257707e+05
1.231017168507964925e+02,3.485371342835708930e+01,4.405477843837108594e+03,1.428564103311013156e+01,6.524566697220958304e+05
1.231609388007440344e+02,3.482870717679419670e+01,4.397127839058600330e+03,1.426067436694881074e+01,6.494350812363389414e+05
1.232202732112756252e+02,3.480370092523131120e+01,4.388764692530374305e+03,1.423565799532007681e+01,6.464123179152330849e+05
1.232797206883314800e+02,3.477869467366841860e+01,4.380388438952794786e+03,1.421059200721591154e+01,6.433884646568082971e+05
1.233392818418681145e+02,3.475368842210554021e+01,4.371999113447073796e+03,1.418547649303909530e+01,6.403636065858177608e+05
1.233989572858910293e+02,3.472868217054264051e+01,4.363596751556780873e+03,1.416031154460917030e+01,6.373378290487509221e+05
1.234587476384871252e+02,3.470367591897974791e+01,4.355181389249385575e+03,1.413509725516850324e+01,6.343112176087994594e+05
1.235186535218578143e+02,3.467866966741686241e+01,4.346753062917778152e+03,1.410983371938830544e+01,6.312838580407756381e+05
1.235786755623524726e+02,3.465366341585396981e+01,4.338311809381759304e+03,1.408452103337452677e+01,6.282558363259644248e+05
1.236388143905018353e+02,3.462865716429107010e+01,4.329857665889581767e+03,1.405915929467395920e+01,6.252272386469532503e+05
1.236990706410520460e+02,3.460365091272819171e+01,4.321390670119427341e+03,1.403374860228009702e+01,6.221981513823851710e+05
1.237594449529990612e+02,3.457864466116529201e+01,4.312910860180887539e+03,1.400828905663905388e+01,6.191686611016687239e+05
1.238199379696230267e+02,3.455363840960241362e+01,4.304418274616464259e+03,1.398278075965551892e+01,6.161388545596494805e+05
1.238805503385234346e+02,3.452863215803951391e+01,4.295912952403024974e+03,1.395722381469859386e+01,6.131088186912164092e+05
1.239412827116542246e+02,3.450362590647662131e+01,4.287394932953287935e+03,1.393161832660771893e+01,6.100786406058749417e+05
1.240021357453594391e+02,3.447861965491373581e+01,4.278864256117263722e+03,1.390596440169846026e+01,6.070484075822548475e+05
1.240631101004093182e+02,3.445361340335084321e+01,4.270320962183684969e+03,1.388026214776828837e+01,6.040182070625735214e+05
1.241242064420363675e+02,3.442860715178794351e+01,4.261765091881482476e+03,1.385451167410248097e+01,6.009881266470671399e+05
1.241854254399721214e+02,3.440360090022506512e+01,4.253196686381192194e+03,1.382871309147983219e+01,5.979582540883558104e+05
1.242467677684842613e+02,3.437859464866216541e+01,4.244615787296357666e+03,1.380286651217833516e+01,5.949286772857550532e+05
1.243082341064137353e+02,3.435358839709927281e+01,4.236022436684978857e+03,1.377697204998103153e+01,5.918994842795707518e+05
